word1,word2,label,bert_pred,dual_pred,edit_distance,edit_distance_norm,char_jaccard,len_diff,bert_correct,dual_correct,category,ed_bin,jaccard_bin,len_diff_bin
assindético,sindético,1,1,0,2,0.18181818181818182,0.8888888888888888,2,True,False,bert_only,"(0,0.2]","(0.8,1.0]",2
ataque,defesa,1,1,0,6,1.0,0.25,0,True,False,bert_only,"(0.8,1.0]","(0.2,0.4]",0
aterrizagem,decolagem,1,0,1,6,0.5454545454545454,0.3333333333333333,2,False,True,dual_only,"(0.4,0.6]","(0.2,0.4]",2
atestar,testemunhar,0,0,0,6,0.5454545454545454,0.5555555555555556,4,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
ativador,ativante,0,0,1,3,0.375,0.4444444444444444,0,True,False,bert_only,"(0.2,0.4]","(0.4,0.6]",0
ativar,desativar,1,1,1,3,0.3333333333333333,0.625,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
atrativo,delícia,0,0,0,7,0.875,0.18181818181818182,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
auditório,audiência,0,0,0,4,0.4444444444444444,0.36363636363636365,0,True,True,both,"(0.4,0.6]","(0.2,0.4]",0
audivelmente,inaudivelmente,1,1,1,2,0.14285714285714285,1.0,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
aumentar,descair,1,1,1,6,0.75,0.2727272727272727,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
aumentar,resumir,1,0,1,7,0.875,0.4444444444444444,1,False,True,dual_only,"(0.8,1.0]","(0.4,0.6]",1
auriga,cocheiro,0,0,0,7,0.875,0.2222222222222222,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
autêntico,falso,1,1,1,8,0.8888888888888888,0.18181818181818182,4,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
averiguar,investigar,0,0,0,5,0.5,0.6,1,True,True,both,"(0.4,0.6]","(0.4,0.6]",1
avulso,reservado,0,0,1,8,0.8888888888888888,0.4444444444444444,3,True,False,bert_only,"(0.8,1.0]","(0.4,0.6]",3-5
ação,inação,1,0,0,2,0.3333333333333333,0.6666666666666666,2,False,False,neither,"(0.2,0.4]","(0.6,0.8]",2
bandido,facínora,0,0,0,7,0.875,0.3,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
bangue,cabum,0,0,0,4,0.6666666666666666,0.375,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
baobá,embondeiro,0,0,0,9,0.9,0.2,5,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
bastante,insuficientemente,1,1,1,12,0.7058823529411765,0.36363636363636365,9,True,True,both,"(0.6,0.8]","(0.2,0.4]",6+
batávia,jacarta,0,0,0,5,0.7142857142857143,0.2222222222222222,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
bebé,criancinha,0,0,1,10,1.0,0.0,6,True,False,bert_only,"(0.8,1.0]",0,6+
benevolente,malevolente,1,1,1,3,0.2727272727272727,0.6666666666666666,0,True,True,both,"(0.2,0.4]","(0.6,0.8]",0
birra,teimosia,0,0,0,6,0.75,0.2222222222222222,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
bióxido,dióxido,0,1,0,1,0.14285714285714285,0.8333333333333334,0,False,True,dual_only,"(0,0.2]","(0.8,1.0]",0
bom,vil,1,0,1,3,1.0,0.0,0,False,True,dual_only,"(0.8,1.0]",0,0
britânico,inglês,0,1,1,8,0.8888888888888888,0.16666666666666666,3,False,False,neither,"(0.8,1.0]","(0,0.2]",3-5
bruno,moreno,0,0,1,3,0.5,0.42857142857142855,1,True,False,bert_only,"(0.4,0.6]","(0.4,0.6]",1
burrice,inteligência,1,1,0,10,0.8333333333333334,0.25,5,True,False,bert_only,"(0.8,1.0]","(0.2,0.4]",3-5
buscar,revistar,0,0,0,5,0.625,0.3,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
cabeçalho,rodapé,1,0,0,8,0.8888888888888888,0.16666666666666666,3,False,False,neither,"(0.8,1.0]","(0,0.2]",3-5
cabeçalho,título,0,0,0,7,0.7777777777777778,0.18181818181818182,3,True,True,both,"(0.6,0.8]","(0,0.2]",3-5
cada,ninguém,1,1,1,7,1.0,0.0,3,True,True,both,"(0.8,1.0]",0,3-5
caixilho,quadro,0,0,0,7,0.875,0.18181818181818182,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
calejado,caloso,0,0,1,4,0.5,0.5,2,True,False,bert_only,"(0.4,0.6]","(0.4,0.6]",2
calombo,inchação,0,0,0,7,0.875,0.2727272727272727,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
campestre,vilão,1,0,1,9,1.0,0.0,4,False,True,dual_only,"(0.8,1.0]",0,3-5
carente,pobre,0,1,1,6,0.8571428571428571,0.2222222222222222,2,False,False,neither,"(0.8,1.0]","(0.2,0.4]",2
caro,competitivo,1,1,1,9,0.8181818181818182,0.2,7,True,True,both,"(0.8,1.0]","(0,0.2]",6+
casca,germe,1,0,0,5,1.0,0.0,0,False,False,neither,"(0.8,1.0]",0,0
castiço,mestiço,1,0,1,2,0.2857142857142857,0.5555555555555556,0,False,True,dual_only,"(0.2,0.4]","(0.4,0.6]",0
causa,questão,0,1,0,6,0.8571428571428571,0.2222222222222222,2,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",2
caçula,primogênito,1,0,1,11,1.0,0.0,5,False,True,dual_only,"(0.8,1.0]",0,3-5
cego,vidente,1,0,0,6,0.8571428571428571,0.1111111111111111,3,False,False,neither,"(0.8,1.0]","(0,0.2]",3-5
chamejar,flamejar,0,0,0,2,0.25,0.5555555555555556,0,True,True,both,"(0.2,0.4]","(0.4,0.6]",0
charneira,dobradiça,0,0,0,6,0.6666666666666666,0.2727272727272727,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
circunciso,incircunciso,1,1,1,2,0.16666666666666666,1.0,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
civil,cívico,0,1,1,3,0.5,0.5,1,False,False,neither,"(0.4,0.6]","(0.4,0.6]",1
claro,indistinto,1,1,1,9,0.9,0.1,5,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
clemência,leniência,0,1,1,3,0.3333333333333333,0.875,0,False,False,neither,"(0.2,0.4]","(0.8,1.0]",0
cobrir,descobrir,1,1,0,3,0.3333333333333333,0.625,3,True,False,bert_only,"(0.2,0.4]","(0.6,0.8]",3-5
começar,terminar,1,1,1,5,0.625,0.4,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
comover,emocionar,0,1,0,6,0.6666666666666666,0.5555555555555556,2,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",2
comparável,incomparável,1,1,1,2,0.16666666666666666,0.8333333333333334,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
completamente,incompletamente,1,1,1,2,0.13333333333333333,0.9,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
com,contra,1,1,1,4,0.6666666666666666,0.2857142857142857,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
concordância,divergência,1,1,1,7,0.5833333333333334,0.5,1,True,True,both,"(0.4,0.6]","(0.4,0.6]",1
condutor,isolante,1,1,1,7,0.875,0.25,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
conectar,desconectar,1,1,1,3,0.2727272727272727,0.7777777777777778,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
conhecer,desconhecer,1,1,1,3,0.2727272727272727,0.75,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
conhecer,saber,0,1,0,6,0.75,0.2222222222222222,3,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
conjunção,disjunção,1,1,1,3,0.3333333333333333,0.6,0,True,True,both,"(0.2,0.4]","(0.4,0.6]",0
constante,frívolo,1,1,1,9,1.0,0.08333333333333333,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
contratar,demitir,1,0,1,7,0.7777777777777778,0.2,2,False,True,dual_only,"(0.6,0.8]","(0,0.2]",2
contrário,reverso,0,1,1,7,0.7777777777777778,0.2,2,False,False,neither,"(0.6,0.8]","(0,0.2]",2
contável,enumerável,0,1,1,6,0.6,0.45454545454545453,2,False,False,neither,"(0.4,0.6]","(0.4,0.6]",2
contíguo,vizinho,0,0,1,7,0.875,0.18181818181818182,1,True,False,bert_only,"(0.8,1.0]","(0,0.2]",1
corado,esbranquiçado,1,0,0,9,0.6923076923076923,0.3076923076923077,7,False,False,neither,"(0.6,0.8]","(0.2,0.4]",6+
coruja,corujão,0,0,0,2,0.2857142857142857,0.7142857142857143,1,True,True,both,"(0.2,0.4]","(0.6,0.8]",1
credo,descrença,1,1,1,6,0.6666666666666666,0.4444444444444444,4,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
creme,nata,0,0,0,5,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
crescimento,decrescimento,1,1,1,2,0.15384615384615385,0.9,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
cuspir,salivar,0,1,0,6,0.8571428571428571,0.3333333333333333,1,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",1
decente,impróprio,1,1,1,9,1.0,0.0,2,True,True,both,"(0.8,1.0]",0,2
deduzir,inferir,0,1,0,5,0.7142857142857143,0.375,0,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",0
defeito,inconveniente,0,1,0,10,0.7692307692307693,0.4444444444444444,6,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",6+
delicado,fino,0,1,1,6,0.75,0.2222222222222222,4,False,False,neither,"(0.6,0.8]","(0.2,0.4]",3-5
depositar,sacar,1,0,0,6,0.6666666666666666,0.3,4,False,False,neither,"(0.6,0.8]","(0.2,0.4]",3-5
derrota,triunfo,1,1,1,7,1.0,0.3,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
desabitação,habitação,1,1,1,3,0.2727272727272727,0.6363636363636364,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
desaparecer,florescer,1,1,1,7,0.6363636363636364,0.4,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
desasseio,pureza,1,0,1,8,0.8888888888888888,0.2,3,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
descansado,lasso,1,0,1,7,0.7,0.375,5,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
descarregar,estivar,1,1,1,7,0.6363636363636364,0.4,4,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
desconectar,prender,1,1,1,9,0.8181818181818182,0.4,4,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
desejoso,indesejoso,1,1,0,2,0.2,0.7142857142857143,2,True,False,bert_only,"(0,0.2]","(0.6,0.8]",2
desencaixamento,encaixe,1,1,1,8,0.5333333333333333,0.5454545454545454,8,True,True,both,"(0.4,0.6]","(0.4,0.6]",6+
desencaminhar,guiar,1,0,1,10,0.7692307692307693,0.25,8,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",6+
desenlaçar,laçar,1,0,1,5,0.5,0.5,5,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",3-5
desfalecer,esvanecer,0,1,1,3,0.3,0.5,1,False,False,neither,"(0.2,0.4]","(0.4,0.6]",1
desilusão,ilusão,1,1,1,3,0.3333333333333333,0.75,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
desistência,instância,1,1,1,5,0.45454545454545453,0.6,2,True,True,both,"(0.4,0.6]","(0.4,0.6]",2
desvantagem,privilégio,1,1,1,9,0.8181818181818182,0.13333333333333333,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
devagar,rapidamente,1,1,1,10,0.9090909090909091,0.36363636363636365,4,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
dificuldade,facilidade,1,1,0,5,0.45454545454545453,0.875,1,True,False,bert_only,"(0.4,0.6]","(0.8,1.0]",1
diligência,preguiça,1,1,0,8,0.8,0.23076923076923078,2,True,False,bert_only,"(0.6,0.8]","(0.2,0.4]",2
directo,direito,0,1,1,1,0.14285714285714285,0.8571428571428571,0,False,False,neither,"(0,0.2]","(0.8,1.0]",0
direitismo,esquerdismo,1,0,1,6,0.5454545454545454,0.7,1,False,True,dual_only,"(0.4,0.6]","(0.6,0.8]",1
discriminação,racismo,0,1,1,10,0.7692307692307693,0.6363636363636364,6,False,False,neither,"(0.6,0.8]","(0.6,0.8]",6+
dividir,multiplicar,1,1,1,8,0.7272727272727273,0.18181818181818182,4,True,True,both,"(0.6,0.8]","(0,0.2]",3-5
doloroso,indolor,1,0,1,5,0.625,0.5714285714285714,1,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",1
douto,erudito,0,1,1,4,0.5714285714285714,0.5714285714285714,2,False,False,neither,"(0.4,0.6]","(0.4,0.6]",2
efectivar,realizar,0,0,0,5,0.5555555555555556,0.4,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
eixo,veio,0,0,1,2,0.5,0.6,0,True,False,bert_only,"(0.4,0.6]","(0.4,0.6]",0
elétron,protão,1,0,1,5,0.7142857142857143,0.3333333333333333,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
emagrecer,engordar,1,1,1,6,0.6666666666666666,0.4444444444444444,1,True,True,both,"(0.6,0.8]","(0.4,0.6]",1
enchente,seca,1,0,1,7,0.875,0.2857142857142857,4,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",3-5
encorajar,estimular,0,0,0,6,0.6666666666666666,0.23076923076923078,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
enganar,ludibriar,0,0,0,7,0.7777777777777778,0.2,2,True,True,both,"(0.6,0.8]","(0,0.2]",2
engraçado,espirituoso,0,0,1,8,0.7272727272727273,0.23076923076923078,2,True,False,bert_only,"(0.6,0.8]","(0.2,0.4]",2
ensaiar,treinar,0,0,0,5,0.7142857142857143,0.7142857142857143,0,True,True,both,"(0.6,0.8]","(0.6,0.8]",0
ensolarado,nublado,1,0,1,5,0.5,0.5,3,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",3-5
entrecasca,liber,0,0,1,9,0.9,0.2,5,True,False,bert_only,"(0.8,1.0]","(0,0.2]",3-5
equipe,turnoequipe,0,0,0,5,0.45454545454545453,0.5555555555555556,5,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
escorar,sustenar,0,1,1,5,0.625,0.4444444444444444,1,False,False,neither,"(0.6,0.8]","(0.4,0.6]",1
esperado,surpresa,1,1,0,7,0.875,0.625,0,True,False,bert_only,"(0.8,1.0]","(0.6,0.8]",0
espessura,fineza,1,0,0,7,0.7777777777777778,0.2,3,False,False,neither,"(0.6,0.8]","(0,0.2]",3-5
estendedouro,varal,0,0,0,12,1.0,0.09090909090909091,7,True,True,both,"(0.8,1.0]","(0,0.2]",6+
estulto,lerdo,0,0,0,6,0.8571428571428571,0.375,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
estéril,produtivo,1,0,1,8,0.8888888888888888,0.25,2,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",2
existente,inexistente,1,1,1,2,0.18181818181818182,1.0,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
expirar,inalar,1,0,1,5,0.7142857142857143,0.375,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
externo,interno,1,1,0,2,0.2857142857142857,0.7142857142857143,0,True,False,bert_only,"(0.2,0.4]","(0.6,0.8]",0
fato,vestimenta,0,0,0,9,0.9,0.2,6,True,True,both,"(0.8,1.0]","(0,0.2]",6+
feio,lindo,1,0,1,4,0.8,0.2857142857142857,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
femista,machista,1,0,1,4,0.5,0.5555555555555556,1,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",1
filantrópico,misantrópico,1,0,1,2,0.16666666666666666,0.6923076923076923,0,False,True,dual_only,"(0,0.2]","(0.6,0.8]",0
filmagem,rodagem,0,0,0,4,0.5,0.4,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
finalmente,inicialmente,1,1,1,4,0.3333333333333333,0.7777777777777778,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
fineza,obesidade,1,0,1,8,0.8888888888888888,0.3,3,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",3-5
finito,inacabado,1,1,1,7,0.7777777777777778,0.3333333333333333,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
finito,permanente,1,0,1,8,0.8,0.2,4,False,True,dual_only,"(0.6,0.8]","(0,0.2]",3-5
fino,tênue,0,0,1,4,0.8,0.125,1,True,False,bert_only,"(0.6,0.8]","(0,0.2]",1
fliscorne,flugelhorn,0,0,0,6,0.6,0.5,1,True,True,both,"(0.4,0.6]","(0.4,0.6]",1
fogão,lar,0,0,0,5,1.0,0.0,2,True,True,both,"(0.8,1.0]",0,2
força,fraqueza,1,0,1,6,0.75,0.3333333333333333,3,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
fumo,nicociana,0,0,1,8,0.8888888888888888,0.125,5,True,False,bert_only,"(0.8,1.0]","(0,0.2]",3-5
fundo,raso,1,1,1,4,0.8,0.125,1,True,True,both,"(0.6,0.8]","(0,0.2]",1
fértil,árido,1,0,1,5,0.8333333333333334,0.2222222222222222,1,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",1
gabinete,ministério,0,0,0,9,0.9,0.25,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
gamela,tina,0,0,0,5,0.8333333333333334,0.125,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
gentalha,gentaça,0,0,0,2,0.25,0.625,1,True,True,both,"(0.2,0.4]","(0.6,0.8]",1
grita,gritaria,0,0,1,3,0.375,1.0,3,True,False,bert_only,"(0.2,0.4]","(0.8,1.0]",3-5
grunhir,uivar,0,0,0,5,0.7142857142857143,0.375,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
guitarreiro,guitarrista,0,1,0,4,0.36363636363636365,0.6666666666666666,0,False,True,dual_only,"(0.2,0.4]","(0.6,0.8]",0
hipersonia,insônia,1,1,1,5,0.5,0.4,3,True,True,both,"(0.4,0.6]","(0.2,0.4]",3-5
hipocrisia,sinceridade,1,1,1,8,0.7272727272727273,0.45454545454545453,1,True,True,both,"(0.6,0.8]","(0.4,0.6]",1
húngaro,magiar,0,0,0,5,0.7142857142857143,0.3333333333333333,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
idade,época,0,1,0,5,1.0,0.125,0,False,True,dual_only,"(0.8,1.0]","(0,0.2]",0
ilegal,legal,1,1,1,1,0.16666666666666666,0.8,1,True,True,both,"(0,0.2]","(0.6,0.8]",1
iluminar,raiar,0,0,0,5,0.625,0.42857142857142855,3,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
importunar,molestar,0,1,0,6,0.6,0.4166666666666667,2,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",2
imprevisivelmente,previsivelmente,1,1,1,2,0.11764705882352941,1.0,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
imprudência,prudência,1,1,1,2,0.18181818181818182,0.9,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
impróprio,próprio,1,1,1,2,0.2222222222222222,0.8333333333333334,2,True,True,both,"(0.2,0.4]","(0.8,1.0]",2
impuro,santo,1,0,1,5,0.8333333333333334,0.1,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
incidência,ocorrência,0,1,0,5,0.5,0.625,0,False,True,dual_only,"(0.4,0.6]","(0.6,0.8]",0
incompleto,total,1,1,1,8,0.8,0.3,5,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
injustificável,justificável,1,1,1,2,0.14285714285714285,0.9166666666666666,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
inquieto,quieto,1,1,1,2,0.25,0.8571428571428571,2,True,True,both,"(0.2,0.4]","(0.8,1.0]",2
involuntário,voluntário,1,1,1,2,0.16666666666666666,1.0,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
inválido,robusto,1,0,1,7,0.875,0.08333333333333333,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
inútil,útil,1,1,1,2,0.3333333333333333,0.8,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
jau,javanês,0,0,0,5,0.7142857142857143,0.2857142857142857,4,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
laico,religioso,1,1,1,6,0.6666666666666666,0.3333333333333333,4,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
leniente,ríspido,1,1,1,8,1.0,0.09090909090909091,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
lentamente,rápido,1,0,1,10,1.0,0.0,4,False,True,dual_only,"(0.8,1.0]",0,3-5
lento,toste,1,1,1,4,0.8,0.5,0,True,True,both,"(0.6,0.8]","(0.4,0.6]",0
limpar,sujar,1,0,1,4,0.6666666666666666,0.2222222222222222,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
liso,áspero,1,0,1,5,0.8333333333333334,0.25,2,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",2
lucro,perda,1,1,0,5,1.0,0.1111111111111111,0,True,False,bert_only,"(0.8,1.0]","(0,0.2]",0
