word1,word2,label,bert_pred,dual_pred,edit_distance,edit_distance_norm,char_jaccard,len_diff,bert_correct,dual_correct,category,ed_bin,jaccard_bin,len_diff_bin
bijkomend,bijkomstig,0,1,1,4,0.4,0.5,1,False,False,neither,"(0.2,0.4]","(0.4,0.6]",1
bijstaan,seconderen,0,0,0,9,0.9,0.16666666666666666,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
bijten,inbijten,1,1,1,2,0.25,1.0,2,True,True,both,"(0.2,0.4]","(0.8,1.0]",2
bikkelhard,snoeihard,0,0,0,5,0.5,0.5,1,True,True,both,"(0.4,0.6]","(0.4,0.6]",1
billen,reet,0,0,0,5,0.8333333333333334,0.14285714285714285,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
bladgoud,boekjesgoud,0,0,0,6,0.5454545454545454,0.45454545454545453,3,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
blijven,wijzigen,1,1,1,5,0.625,0.4,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
blind,luik,0,0,0,4,0.8,0.2857142857142857,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
blootvoets,geschoeid,1,0,0,8,0.8,0.25,1,False,False,neither,"(0.6,0.8]","(0.2,0.4]",1
bocht,inham,0,0,1,5,1.0,0.1111111111111111,0,True,False,bert_only,"(0.8,1.0]","(0,0.2]",0
boerenleven,stadsleven,1,1,1,6,0.5454545454545454,0.36363636363636365,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
boeten,inboeten,1,0,1,2,0.25,0.8333333333333334,2,False,True,dual_only,"(0.2,0.4]","(0.8,1.0]",2
boeten,oplappen,0,0,0,6,0.75,0.375,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
bol,hoofd,0,0,0,4,0.8,0.16666666666666666,2,True,True,both,"(0.6,0.8]","(0,0.2]",2
bon,prent,0,0,0,4,0.8,0.14285714285714285,2,True,True,both,"(0.6,0.8]","(0,0.2]",2
bovenarm,onderarm,1,1,1,4,0.5,0.6666666666666666,0,True,True,both,"(0.4,0.6]","(0.6,0.8]",0
breedst,smalst,1,0,1,5,0.7142857142857143,0.2222222222222222,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
broek,moeras,0,0,0,5,0.8333333333333334,0.375,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
buigbaarheid,onbuigbaarheid,1,1,1,2,0.14285714285714285,0.8181818181818182,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
centraliseren,decentraliseren,1,1,1,2,0.13333333333333333,0.9,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
centrum,periferie,1,1,0,7,0.7777777777777778,0.2,2,True,False,bert_only,"(0.6,0.8]","(0,0.2]",2
chaos,netheid,1,1,0,6,0.8571428571428571,0.1,2,True,False,bert_only,"(0.8,1.0]","(0,0.2]",2
chaotisch,ongeordend,0,0,1,9,0.9,0.08333333333333333,1,True,False,bert_only,"(0.8,1.0]","(0,0.2]",1
checken,inchecken,1,1,1,2,0.2222222222222222,0.8333333333333334,2,True,True,both,"(0.2,0.4]","(0.8,1.0]",2
claim,reclame,0,0,0,4,0.5714285714285714,0.5714285714285714,2,True,True,both,"(0.4,0.6]","(0.4,0.6]",2
crashen,neerstorten,0,0,0,8,0.7272727272727273,0.4444444444444444,4,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
crediteur,debiteur,1,0,0,3,0.3333333333333333,0.75,1,False,False,neither,"(0.2,0.4]","(0.6,0.8]",1
daarenboven,voorts,0,0,1,10,0.9090909090909091,0.3,5,True,False,bert_only,"(0.8,1.0]","(0.2,0.4]",3-5
dam,versperring,0,0,1,11,1.0,0.0,8,True,False,bert_only,"(0.8,1.0]",0,6+
dankbaarheid,erkentelijkheid,0,0,1,10,0.6666666666666666,0.5833333333333334,3,True,False,bert_only,"(0.6,0.8]","(0.4,0.6]",3-5
dank,ondank,1,0,1,2,0.3333333333333333,0.8,2,False,True,dual_only,"(0.2,0.4]","(0.6,0.8]",2
dapperheid,lafheid,1,0,1,5,0.5,0.5555555555555556,3,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",3-5
debat,symposium,0,0,0,9,1.0,0.0,4,True,True,both,"(0.8,1.0]",0,3-5
deemster,halfduister,0,0,1,7,0.6363636363636364,0.4166666666666667,3,True,False,bert_only,"(0.6,0.8]","(0.4,0.6]",3-5
den,pijnboom,0,1,1,7,0.875,0.1111111111111111,5,False,False,neither,"(0.8,1.0]","(0,0.2]",3-5
deuteriumkern,deuteron,0,1,0,6,0.46153846153846156,0.6,5,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",3-5
diana,indiana,1,1,1,2,0.2857142857142857,1.0,2,True,True,both,"(0.2,0.4]","(0.8,1.0]",2
dichtbij,ver,1,0,1,8,1.0,0.0,5,False,True,dual_only,"(0.8,1.0]",0,3-5
dicht,dun,1,0,1,4,0.8,0.14285714285714285,2,False,True,dual_only,"(0.6,0.8]","(0,0.2]",2
dienst,ondienst,1,0,0,2,0.25,0.8571428571428571,2,False,False,neither,"(0.2,0.4]","(0.8,1.0]",2
dik,groot,0,1,1,5,1.0,0.0,2,False,False,neither,"(0.8,1.0]",0,2
discussiëren,discuteren,0,0,0,4,0.3333333333333333,0.8,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
doemdenker,pessimist,0,0,0,9,0.9,0.18181818181818182,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
does,kardoes,0,0,0,3,0.42857142857142855,0.5714285714285714,3,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
doods,eenzaam,0,1,0,7,1.0,0.0,2,False,True,dual_only,"(0.8,1.0]",0,2
dreumes,peuter,0,0,0,4,0.5714285714285714,0.375,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
dril,gelee,0,0,0,5,1.0,0.16666666666666666,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
droppel,druppel,0,1,0,1,0.14285714285714285,0.7142857142857143,0,False,True,dual_only,"(0,0.2]","(0.6,0.8]",0
drukte,tierigheid,0,0,0,8,0.8,0.4444444444444444,4,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
duidelijkheid,verstaanbaarheid,0,1,1,12,0.75,0.26666666666666666,3,False,False,neither,"(0.6,0.8]","(0.2,0.4]",3-5
duiveltjeskermis,zonneregen,0,0,0,13,0.8125,0.125,6,True,True,both,"(0.8,1.0]","(0,0.2]",6+
dysfemisme,eufemisme,1,1,0,3,0.3,0.625,1,True,False,bert_only,"(0.2,0.4]","(0.6,0.8]",1
eendrachtig,harmonisch,0,0,1,11,1.0,0.46153846153846156,1,True,False,bert_only,"(0.8,1.0]","(0.4,0.6]",1
eenzaadlobbige,tweezaadlobbige,1,1,1,3,0.2,0.75,1,True,True,both,"(0,0.2]","(0.6,0.8]",1
eerder,later,1,1,1,4,0.6666666666666666,0.3333333333333333,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
eer,liefst,0,0,0,5,0.8333333333333334,0.14285714285714285,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
eer,oneer,1,0,0,2,0.4,0.5,2,False,False,neither,"(0.2,0.4]","(0.4,0.6]",2
endogeen,exogeen,1,1,1,2,0.25,0.6666666666666666,1,True,True,both,"(0.2,0.4]","(0.6,0.8]",1
enger,ruimer,1,1,1,4,0.6666666666666666,0.2857142857142857,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
enge,ruime,1,1,1,4,0.8,0.14285714285714285,1,True,True,both,"(0.6,0.8]","(0,0.2]",1
eng,ruim,1,1,1,4,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
enkelvoudig,samengesteld,1,1,1,10,0.8333333333333334,0.35714285714285715,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
enteren,vasthaken,0,0,0,6,0.6666666666666666,0.3333333333333333,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
exces,teveel,0,1,0,4,0.6666666666666666,0.14285714285714285,1,False,True,dual_only,"(0.6,0.8]","(0,0.2]",1
feeks,kreng,0,0,0,4,0.8,0.2857142857142857,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
fijn,grof,1,0,0,4,1.0,0.14285714285714285,0,False,False,neither,"(0.8,1.0]","(0,0.2]",0
film,rolprent,0,0,0,7,0.875,0.1,4,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
flauw,scherp,1,0,1,6,1.0,0.0,1,False,True,dual_only,"(0.8,1.0]",0,1
flecteren,inflecteren,1,0,1,2,0.18181818181818182,0.875,2,False,True,dual_only,"(0,0.2]","(0.8,1.0]",2
flik,smeris,0,0,0,5,0.8333333333333334,0.125,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
frons,voor,0,0,1,4,0.8,0.3333333333333333,1,True,False,bert_only,"(0.6,0.8]","(0.2,0.4]",1
fysiek,mentaal,1,0,1,7,1.0,0.09090909090909091,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
gast,meester,1,0,0,5,0.7142857142857143,0.2857142857142857,3,False,False,neither,"(0.6,0.8]","(0.2,0.4]",3-5
gebelgd,verbolgen,0,0,0,5,0.5555555555555556,0.4444444444444444,2,True,True,both,"(0.4,0.6]","(0.4,0.6]",2
gebieden,verbieden,1,0,1,2,0.2222222222222222,0.625,1,False,True,dual_only,"(0.2,0.4]","(0.6,0.8]",1
gedrevenheid,inzet,0,0,0,10,0.8333333333333334,0.3,7,True,True,both,"(0.8,1.0]","(0.2,0.4]",6+
gedwongen,vrijwillig,1,0,1,9,0.9,0.18181818181818182,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
geestelijk,kerkelijk,0,1,1,4,0.4,0.5555555555555556,1,False,False,neither,"(0.2,0.4]","(0.4,0.6]",1
geheimenis,raadsel,0,0,0,9,0.9,0.18181818181818182,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
gekunsteld,gewrongen,0,0,0,7,0.7,0.25,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
gelid,rij,0,0,0,4,0.8,0.14285714285714285,2,True,True,both,"(0.6,0.8]","(0,0.2]",2
gelijktonig,wisseltonig,1,1,1,6,0.5454545454545454,0.6363636363636364,0,True,True,both,"(0.4,0.6]","(0.6,0.8]",0
generaliseren,specificeren,1,1,1,7,0.5384615384615384,0.45454545454545453,1,True,True,both,"(0.4,0.6]","(0.4,0.6]",1
genoeglijk,plezierig,0,1,1,8,0.8,0.36363636363636365,1,False,False,neither,"(0.6,0.8]","(0.2,0.4]",1
genot,zaligheid,0,1,0,8,0.8888888888888888,0.18181818181818182,4,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
geoorloofd,ongeoorloofd,1,1,0,2,0.16666666666666666,0.875,2,True,False,bert_only,"(0,0.2]","(0.8,1.0]",2
geringschattend,schamper,0,0,0,10,0.6666666666666666,0.46153846153846156,7,True,True,both,"(0.6,0.8]","(0.4,0.6]",6+
geschoeid,ongeschoeid,1,0,0,2,0.18181818181818182,0.8888888888888888,2,False,False,neither,"(0,0.2]","(0.8,1.0]",2
geslacht,klasse,0,1,1,6,0.75,0.4444444444444444,2,False,False,neither,"(0.6,0.8]","(0.4,0.6]",2
gesprek,onderhoud,0,1,0,8,0.8888888888888888,0.18181818181818182,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
geven,verlenen,0,1,0,5,0.625,0.5,3,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",3-5
gevolmachtigde,zaakgelastigde,0,1,0,9,0.6428571428571429,0.4666666666666667,0,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",0
gewaagd,riskant,0,0,1,6,0.8571428571428571,0.09090909090909091,0,True,False,bert_only,"(0.8,1.0]","(0,0.2]",0
gezicht,gezichtsvermogen,0,1,0,9,0.5625,0.5384615384615384,9,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",6+
gezwindheid,spoed,0,0,0,9,0.8181818181818182,0.18181818181818182,6,True,True,both,"(0.8,1.0]","(0,0.2]",6+
goedpraten,kwaadspreken,1,1,0,7,0.5833333333333334,0.5,2,True,False,bert_only,"(0.4,0.6]","(0.4,0.6]",2
grafheuvel,tumulus,0,0,0,9,0.9,0.16666666666666666,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
grieven,verheerlijken,1,0,1,9,0.6923076923076923,0.5,6,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",6+
grijpen,ingrijpen,1,1,1,2,0.2222222222222222,1.0,2,True,True,both,"(0.2,0.4]","(0.8,1.0]",2
grof,hardhandig,0,1,0,9,0.9,0.2222222222222222,6,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",6+
groothandelaar,kleinhandelaar,1,0,1,5,0.35714285714285715,0.5833333333333334,0,False,True,dual_only,"(0.2,0.4]","(0.4,0.6]",0
grootschalig,kleinschalig,1,1,0,5,0.4166666666666667,0.5384615384615384,0,True,False,bert_only,"(0.4,0.6]","(0.4,0.6]",0
gruwzaam,verschrikkelijk,0,1,0,14,0.9333333333333333,0.0625,7,False,True,dual_only,"(0.8,1.0]","(0,0.2]",6+
haarklover,muggenneuker,0,0,0,10,0.8333333333333334,0.25,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
haken,inhaken,1,1,0,2,0.2857142857142857,0.8333333333333334,2,True,False,bert_only,"(0.2,0.4]","(0.8,1.0]",2
handboog,kruisboog,1,0,1,5,0.5555555555555556,0.25,1,False,True,dual_only,"(0.4,0.6]","(0.2,0.4]",1
hardst,zachtst,1,0,1,4,0.5714285714285714,0.5,1,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",1
hasses,hersens,0,0,0,3,0.42857142857142855,0.5,1,True,True,both,"(0.4,0.6]","(0.4,0.6]",1
hatelijk,vals,0,1,1,6,0.75,0.2,4,False,False,neither,"(0.6,0.8]","(0,0.2]",3-5
hechten,loslaten,1,0,0,5,0.625,0.3333333333333333,1,False,False,neither,"(0.6,0.8]","(0.2,0.4]",1
heenweg,terugweg,1,1,1,4,0.5,0.375,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
helderheid,scherpte,0,1,0,8,0.8,0.3,2,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",2
hengelen,vissen,0,0,0,6,0.75,0.25,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
herinnering,vermaning,0,0,0,5,0.45454545454545453,0.5555555555555556,2,True,True,both,"(0.4,0.6]","(0.4,0.6]",2
heropleving,wedergeboorte,0,0,1,11,0.8461538461538461,0.2857142857142857,2,True,False,bert_only,"(0.8,1.0]","(0.2,0.4]",2
herroepen,uitroepen,1,0,1,3,0.3333333333333333,0.5555555555555556,0,False,True,dual_only,"(0.2,0.4]","(0.4,0.6]",0
hoedanigheid,hoeveelheid,1,0,0,5,0.4166666666666667,0.5,1,False,False,neither,"(0.4,0.6]","(0.4,0.6]",1
hol,solide,1,1,1,4,0.6666666666666666,0.2857142857142857,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
hoofdlettergevoelig,hoofdletterongevoelig,1,1,1,2,0.09523809523809523,0.9166666666666666,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
hoogmoed,nederigheid,1,1,1,9,0.8181818181818182,0.4444444444444444,3,True,True,both,"(0.8,1.0]","(0.4,0.6]",3-5
houding,wandel,0,1,1,6,0.8571428571428571,0.18181818181818182,1,False,False,neither,"(0.8,1.0]","(0,0.2]",1
huisbaas,huurder,1,0,1,6,0.75,0.2222222222222222,1,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",1
huisjesslak,slak,0,0,0,7,0.6363636363636364,0.4444444444444444,7,True,True,both,"(0.6,0.8]","(0.4,0.6]",6+
huisraad,meubilair,0,0,0,7,0.7777777777777778,0.36363636363636365,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
huurder,verhuurder,1,1,1,3,0.3,0.8333333333333334,3,True,True,both,"(0.2,0.4]","(0.8,1.0]",3-5
ieder,telkens,0,1,0,5,0.7142857142857143,0.1111111111111111,2,False,True,dual_only,"(0.6,0.8]","(0,0.2]",2
ijzerring,schalm,0,0,0,9,1.0,0.0,3,True,True,both,"(0.8,1.0]",0,3-5
illegaal,legaal,1,1,1,2,0.25,0.8,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
immanentie,transcendentie,1,0,1,8,0.5714285714285714,0.5,4,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",3-5
importeren,invoeren,0,1,1,4,0.4,0.5555555555555556,2,False,False,neither,"(0.2,0.4]","(0.4,0.6]",2
inademen,uitademen,1,1,1,2,0.2222222222222222,0.75,1,True,True,both,"(0.2,0.4]","(0.6,0.8]",1
ineenschuiven,uitschuiven,1,1,1,5,0.38461538461538464,0.8888888888888888,2,True,True,both,"(0.2,0.4]","(0.8,1.0]",2
